5	Октябрина	B-NAME
5	Зиновьева	B-FAMILY
5	сообщил	O
5	о	O
5	семейном	O
5	статусе	O
5	по	O
5	свидетельству	O
5	82-693234,	B-MARRIAGE
5	предоставил	O
5	карту	O
5	2689	B-CARD
5	9962	I-CARD
5	6970	I-CARD
5	8386	I-CARD
5	и	O
5	кадастровый	O
5	номер	O
5	16:61:654842:7952.	B-CADASTRAL

6	Контакт	O
6	Алина	B-NAME
6	Носова	B-FAMILY
6	подтвердил	O
6	перевод	O
6	на	O
6	карту	O
6	6041	B-CARD
6	8095	I-CARD
6	2175	I-CARD
6	5851	I-CARD
6	и	O
6	прислал	O
6	ИНН	O
6	059625719760	B-INN
6	для	O
6	квитанции.	O

7	Клиент	O
7	Корнил	B-NAME
7	Устинов	B-FAMILY
7	идентифицирован	O
7	по	O
7	паспорту	O
7	5862	B-PASSPORT
7	503803	I-PASSPORT
7	и	O
7	ИНН	O
7	921188241996;	B-INN
7	связь	O
7	поддерживается	O
7	по	O
7	телефону	O
7	+7-975-176-67-16.	B-PHONE

8	Представитель	O
8	Лора	B-FAMILY
8	Павловна	B-NAME
8	предоставил	O
8	свидетельство	O
8	о	O
8	браке	O
8	90-889638	B-MARRIAGE
8	и	O
8	СНИЛС	O
8	282-895-400	B-SNILS
8	11	I-SNILS
8	для	O
8	проверки	O
8	договора.	O

9	Контакт	O
9	Нина	B-NAME
9	Кузьмина	B-FAMILY
9	подтвердил	O
9	перевод	O
9	на	O
9	карту	O
9	7418	B-CARD
9	9485	I-CARD
9	4329	I-CARD
9	8769	I-CARD
9	и	O
9	прислал	O
9	ИНН	O
9	271152610537	B-INN
9	для	O
9	квитанции.	O

10	В	O
10	регистрационной	O
10	форме	O
10	указано:	O
10	Комаров	B-FAMILY
10	Тарас,	B-NAME
10	паспорт	O
10	2893	B-PASSPORT
10	533501,	I-PASSPORT
10	телефон	O
10	+7-923-170-69-47,	B-PHONE
10	URL	O
10	личного	O
10	кабинета	O
10	https://service.university.ru/cabinet,	B-URL
10	СНИЛС	O
10	450-258-963	B-SNILS
10	87.	I-SNILS

11	В	O
11	обращении	O
11	указаны	O
11	паспорт	O
11	9247	B-PASSPORT
11	304715,	I-PASSPORT
11	кадастровый	O
11	номер	O
11	13:60:916745:8316,	B-CADASTRAL
11	телефон	O
11	+7-942-460-20-56	B-PHONE
11	и	O
11	URL	O
11	https://secure.company.ru/cabinet	B-URL
11	владельца	O
11	Марина	B-NAME
11	Попова.	B-FAMILY

12	Собственник	O
12	Евграф	B-FAMILY
12	Гордеевич	B-NAME
12	сообщил	O
12	кадастровый	O
12	номер	O
12	64:13:902144:7258	B-CADASTRAL
12	и	O
12	СНИЛС	O
12	535-412-012	B-SNILS
12	23	I-SNILS
12	для	O
12	сверки	O
12	в	O
12	Росреестре.	O

13	Представитель	O
13	Котова	B-FAMILY
13	Евдокия	B-NAME
13	предоставил	O
13	свидетельство	O
13	о	O
13	браке	O
13	98-886476	B-MARRIAGE
13	и	O
13	СНИЛС	O
13	493-403-910	B-SNILS
13	35	I-SNILS
13	для	O
13	проверки	O
13	договора.	O

14	Клиент	O
14	Феофанович	B-NAME
14	Карл	B-FAMILY
14	идентифицирован	O
14	по	O
14	паспорту	O
14	3400	B-PASSPORT
14	147924	I-PASSPORT
14	и	O
14	ИНН	O
14	561006799006;	B-INN
14	связь	O
14	поддерживается	O
14	по	O
14	телефону	O
14	+7-905-896-99-40.	B-PHONE

15	Представитель	O
15	Ситников	B-FAMILY
15	Юрий	B-NAME
15	предоставил	O
15	свидетельство	O
15	о	O
15	браке	O
15	57-330628	B-MARRIAGE
15	и	O
15	СНИЛС	O
15	290-292-334	B-SNILS
15	42	I-SNILS
15	для	O
15	проверки	O
15	договора.	O

16	В	O
16	журнале	O
16	регистраций	O
16	брак	O
16	подтверждён	O
16	свидетельством	O
16	25-552407;	B-MARRIAGE
16	контактные	O
16	данные	O
16	Модест	B-NAME
16	Устинов	B-FAMILY
16	и	O
16	паспорт	O
16	8479	B-PASSPORT
16	450311.	I-PASSPORT

17	Анкета	O
17	офиса:	O
17	Тимур	B-NAME
17	Карпов,	B-FAMILY
17	ИНН	O
17	818970591611,	B-INN
17	номер	O
17	карты	O
17	7216	B-CARD
17	8800	I-CARD
17	5378	I-CARD
17	9318,	I-CARD
17	контактный	O
17	телефон	O
17	+7-975-420-82-69,	B-PHONE
17	сайт	O
17	https://service.service.ru/cabinet.	B-URL

18	Контакт	O
18	Владленович	B-NAME
18	Лучезар	B-FAMILY
18	подтвердил	O
18	перевод	O
18	на	O
18	карту	O
18	3281	B-CARD
18	1659	I-CARD
18	9302	I-CARD
18	0203	I-CARD
18	и	O
18	прислал	O
18	ИНН	O
18	018227200283	B-INN
18	для	O
18	квитанции.	O

19	Анкета	O
19	офиса:	O
19	Карл	B-NAME
19	Чернов,	B-FAMILY
19	ИНН	O
19	213530281650,	B-INN
19	номер	O
19	карты	O
19	9198	B-CARD
19	3210	I-CARD
19	2916	I-CARD
19	1746,	I-CARD
19	контактный	O
19	телефон	O
19	+7-958-570-55-60,	B-PHONE
19	сайт	O
19	https://secure.company.ru/cabinet.	B-URL

20	Собственник	O
20	Коновалова	B-FAMILY
20	Раиса	B-NAME
20	сообщил	O
20	кадастровый	O
20	номер	O
20	40:78:907623:3090	B-CADASTRAL
20	и	O
20	СНИЛС	O
20	670-805-685	B-SNILS
20	53	I-SNILS
20	для	O
20	сверки	O
20	в	O
20	Росреестре.	O

21	Собственник	O
21	Аким	B-FAMILY
21	Трофимович	B-NAME
21	сообщил	O
21	кадастровый	O
21	номер	O
21	29:26:686893:5552	B-CADASTRAL
21	и	O
21	СНИЛС	O
21	114-243-625	B-SNILS
21	83	I-SNILS
21	для	O
21	сверки	O
21	в	O
21	Росреестре.	O

22	В	O
22	обращении	O
22	указаны	O
22	паспорт	O
22	3195	B-PASSPORT
22	855148,	I-PASSPORT
22	кадастровый	O
22	номер	O
22	77:65:500878:1042,	B-CADASTRAL
22	телефон	O
22	+7-992-373-57-69	B-PHONE
22	и	O
22	URL	O
22	https://service.shop.com/cabinet	B-URL
22	владельца	O
22	Юрьевна	B-NAME
22	Фаина.	B-FAMILY

23	В	O
23	журнале	O
23	регистраций	O
23	брак	O
23	подтверждён	O
23	свидетельством	O
23	34-782271;	B-MARRIAGE
23	контактные	O
23	данные	O
23	Прокл	B-NAME
23	Воронцов	B-FAMILY
23	и	O
23	паспорт	O
23	4418	B-PASSPORT
23	393975.	I-PASSPORT

24	В	O
24	регистрационной	O
24	форме	O
24	указано:	O
24	Лариса	B-FAMILY
24	Романовна,	B-NAME
24	паспорт	O
24	7806	B-PASSPORT
24	956244,	I-PASSPORT
24	телефон	O
24	+7-915-181-57-80,	B-PHONE
24	URL	O
24	личного	O
24	кабинета	O
24	https://www.company.com/cabinet,	B-URL
24	СНИЛС	O
24	100-817-852	B-SNILS
24	18.	I-SNILS

25	Собственник	O
25	Дарья	B-FAMILY
25	Макаровна	B-NAME
25	сообщил	O
25	кадастровый	O
25	номер	O
25	30:74:825928:2023	B-CADASTRAL
25	и	O
25	СНИЛС	O
25	337-014-005	B-SNILS
25	19	I-SNILS
25	для	O
25	сверки	O
25	в	O
25	Росреестре.	O

26	Собственник	O
26	Игорь	B-FAMILY
26	Захарьевич	B-NAME
26	сообщил	O
26	кадастровый	O
26	номер	O
26	29:46:336455:2117	B-CADASTRAL
26	и	O
26	СНИЛС	O
26	862-092-973	B-SNILS
26	44	I-SNILS
26	для	O
26	сверки	O
26	в	O
26	Росреестре.	O

27	Собственник	O
27	Ефремова	B-FAMILY
27	Маргарита	B-NAME
27	сообщил	O
27	кадастровый	O
27	номер	O
27	34:17:252199:3438	B-CADASTRAL
27	и	O
27	СНИЛС	O
27	269-718-236	B-SNILS
27	04	I-SNILS
27	для	O
27	сверки	O
27	в	O
27	Росреестре.	O

28	Клиент	O
28	Герасимович	B-NAME
28	Никита	B-FAMILY
28	идентифицирован	O
28	по	O
28	паспорту	O
28	3502	B-PASSPORT
28	248514	I-PASSPORT
28	и	O
28	ИНН	O
28	280194425892;	B-INN
28	связь	O
28	поддерживается	O
28	по	O
28	телефону	O
28	+7-947-771-16-59.	B-PHONE

29	Клиент	O
29	Власович	B-NAME
29	Венедикт	B-FAMILY
29	идентифицирован	O
29	по	O
29	паспорту	O
29	2175	B-PASSPORT
29	330426	I-PASSPORT
29	и	O
29	ИНН	O
29	626084639756;	B-INN
29	связь	O
29	поддерживается	O
29	по	O
29	телефону	O
29	+7-922-741-94-18.	B-PHONE

30	Агент	O
30	Герасимович	B-NAME
30	Артемий	B-FAMILY
30	сообщил	O
30	о	O
30	семейном	O
30	статусе	O
30	по	O
30	свидетельству	O
30	50-807736,	B-MARRIAGE
30	предоставил	O
30	карту	O
30	7609	B-CARD
30	8731	I-CARD
30	2677	I-CARD
30	3192	I-CARD
30	и	O
30	кадастровый	O
30	номер	O
30	98:04:582745:5557.	B-CADASTRAL

31	В	O
31	регистрационной	O
31	форме	O
31	указано:	O
31	Кошелева	B-FAMILY
31	Екатерина,	B-NAME
31	паспорт	O
31	9690	B-PASSPORT
31	660741,	I-PASSPORT
31	телефон	O
31	+7-929-227-28-15,	B-PHONE
31	URL	O
31	личного	O
31	кабинета	O
31	https://www.company.ru/cabinet,	B-URL
31	СНИЛС	O
31	165-430-895	B-SNILS
31	23.	I-SNILS

32	Клиент	O
32	Альбертовна	B-NAME
32	Мария	B-FAMILY
32	идентифицирован	O
32	по	O
32	паспорту	O
32	8131	B-PASSPORT
32	620525	I-PASSPORT
32	и	O
32	ИНН	O
32	649797416365;	B-INN
32	связь	O
32	поддерживается	O
32	по	O
32	телефону	O
32	+7-989-325-70-35.	B-PHONE

33	Контакт	O
33	Прасковья	B-NAME
33	Калашникова	B-FAMILY
33	подтвердил	O
33	перевод	O
33	на	O
33	карту	O
33	6345	B-CARD
33	4434	I-CARD
33	4149	I-CARD
33	1699	I-CARD
33	и	O
33	прислал	O
33	ИНН	O
33	512827636431	B-INN
33	для	O
33	квитанции.	O

34	Контакт	O
34	Екатерина	B-NAME
34	Щербакова	B-FAMILY
34	подтвердил	O
34	перевод	O
34	на	O
34	карту	O
34	1321	B-CARD
34	0972	I-CARD
34	0217	I-CARD
34	0754	I-CARD
34	и	O
34	прислал	O
34	ИНН	O
34	946408822309	B-INN
34	для	O
34	квитанции.	O

35	Анкета	O
35	офиса:	O
35	Вероника	B-NAME
35	Капустина,	B-FAMILY
35	ИНН	O
35	203004496461,	B-INN
35	номер	O
35	карты	O
35	5658	B-CARD
35	9635	I-CARD
35	9570	I-CARD
35	8619,	I-CARD
35	контактный	O
35	телефон	O
35	+7-999-217-36-69,	B-PHONE
35	сайт	O
35	https://secure.bank.ru/cabinet.	B-URL

36	Контакт	O
36	Филипповна	B-NAME
36	Юлия	B-FAMILY
36	подтвердил	O
36	перевод	O
36	на	O
36	карту	O
36	1043	B-CARD
36	7968	I-CARD
36	6800	I-CARD
36	8529	I-CARD
36	и	O
36	прислал	O
36	ИНН	O
36	631138850342	B-INN
36	для	O
36	квитанции.	O

37	Контакт	O
37	Васильевич	B-NAME
37	Валерий	B-FAMILY
37	подтвердил	O
37	перевод	O
37	на	O
37	карту	O
37	3328	B-CARD
37	2930	I-CARD
37	2025	I-CARD
37	6913	I-CARD
37	и	O
37	прислал	O
37	ИНН	O
37	743043502385	B-INN
37	для	O
37	квитанции.	O

38	Представитель	O
38	Симонов	B-FAMILY
38	Остромир	B-NAME
38	предоставил	O
38	свидетельство	O
38	о	O
38	браке	O
38	21-271344	B-MARRIAGE
38	и	O
38	СНИЛС	O
38	530-245-301	B-SNILS
38	22	I-SNILS
38	для	O
38	проверки	O
38	договора.	O

39	Сотрудник	O
39	Фёкла	B-NAME
39	Колобова	B-FAMILY
39	проводит	O
39	оплату	O
39	по	O
39	карте	O
39	2581	B-CARD
39	2259	I-CARD
39	0956	I-CARD
39	6844	I-CARD
39	через	O
39	кабинет	O
39	https://secure.bank.ru/cabinet	B-URL
39	и	O
39	подтверждает	O
39	заявку	O
39	звонком	O
39	на	O
39	номер	O
39	+7-919-907-96-70.	B-PHONE

40	Представитель	O
40	Петров	B-FAMILY
40	Вячеслав	B-NAME
40	предоставил	O
40	свидетельство	O
40	о	O
40	браке	O
40	29-684640	B-MARRIAGE
40	и	O
40	СНИЛС	O
40	690-170-740	B-SNILS
40	80	I-SNILS
40	для	O
40	проверки	O
40	договора.	O

41	Собственник	O
41	Октябрина	B-FAMILY
41	Юльевна	B-NAME
41	сообщил	O
41	кадастровый	O
41	номер	O
41	90:24:516558:6999	B-CADASTRAL
41	и	O
41	СНИЛС	O
41	833-444-704	B-SNILS
41	64	I-SNILS
41	для	O
41	сверки	O
41	в	O
41	Росреестре.	O

42	В	O
42	обращении	O
42	указаны	O
42	паспорт	O
42	3620	B-PASSPORT
42	726768,	I-PASSPORT
42	кадастровый	O
42	номер	O
42	60:86:855186:2526,	B-CADASTRAL
42	телефон	O
42	+7-977-237-13-93	B-PHONE
42	и	O
42	URL	O
42	https://secure.university.ru/cabinet	B-URL
42	владельца	O
42	Харитонович	B-NAME
42	Эмиль.	B-FAMILY

43	Сотрудник	O
43	Лукия	B-NAME
43	Дроздова	B-FAMILY
43	проводит	O
43	оплату	O
43	по	O
43	карте	O
43	2112	B-CARD
43	2121	I-CARD
43	5481	I-CARD
43	5826	I-CARD
43	через	O
43	кабинет	O
43	https://secure.university.org/cabinet	B-URL
43	и	O
43	подтверждает	O
43	заявку	O
43	звонком	O
43	на	O
43	номер	O
43	+7-934-687-78-38.	B-PHONE

44	Анкета	O
44	офиса:	O
44	Дмитрий	B-NAME
44	Костин,	B-FAMILY
44	ИНН	O
44	488064420062,	B-INN
44	номер	O
44	карты	O
44	6464	B-CARD
44	1962	I-CARD
44	3421	I-CARD
44	9262,	I-CARD
44	контактный	O
44	телефон	O
44	+7-999-854-59-91,	B-PHONE
44	сайт	O
44	https://portal.company.ru/cabinet.	B-URL

45	Клиент	O
45	Игнатий	B-NAME
45	Третьяков	B-FAMILY
45	идентифицирован	O
45	по	O
45	паспорту	O
45	3672	B-PASSPORT
45	741449	I-PASSPORT
45	и	O
45	ИНН	O
45	483147891179;	B-INN
45	связь	O
45	поддерживается	O
45	по	O
45	телефону	O
45	+7-967-198-93-30.	B-PHONE

46	В	O
46	регистрационной	O
46	форме	O
46	указано:	O
46	Дьячков	B-FAMILY
46	Бронислав,	B-NAME
46	паспорт	O
46	6271	B-PASSPORT
46	762499,	I-PASSPORT
46	телефон	O
46	+7-989-542-30-68,	B-PHONE
46	URL	O
46	личного	O
46	кабинета	O
46	https://www.service.com/cabinet,	B-URL
46	СНИЛС	O
46	692-990-076	B-SNILS
46	68.	I-SNILS

47	В	O
47	регистрационной	O
47	форме	O
47	указано:	O
47	Ершова	B-FAMILY
47	Полина,	B-NAME
47	паспорт	O
47	5992	B-PASSPORT
47	914713,	I-PASSPORT
47	телефон	O
47	+7-941-825-99-12,	B-PHONE
47	URL	O
47	личного	O
47	кабинета	O
47	https://www.service.ru/cabinet,	B-URL
47	СНИЛС	O
47	883-527-918	B-SNILS
47	61.	I-SNILS

48	Агент	O
48	Ульяна	B-NAME
48	Дроздова	B-FAMILY
48	сообщил	O
48	о	O
48	семейном	O
48	статусе	O
48	по	O
48	свидетельству	O
48	03-566670,	B-MARRIAGE
48	предоставил	O
48	карту	O
48	3498	B-CARD
48	9925	I-CARD
48	5394	I-CARD
48	6074	I-CARD
48	и	O
48	кадастровый	O
48	номер	O
48	35:81:598261:2339.	B-CADASTRAL

49	Анкета	O
49	офиса:	O
49	Гордеевич	B-NAME
49	Фадей,	B-FAMILY
49	ИНН	O
49	941799670808,	B-INN
49	номер	O
49	карты	O
49	3984	B-CARD
49	1673	I-CARD
49	4785	I-CARD
49	3698,	I-CARD
49	контактный	O
49	телефон	O
49	+7-951-382-19-75,	B-PHONE
49	сайт	O
49	https://secure.company.com/cabinet.	B-URL

50	Представитель	O
50	Симонов	B-FAMILY
50	Лавр	B-NAME
50	предоставил	O
50	свидетельство	O
50	о	O
50	браке	O
50	95-596738	B-MARRIAGE
50	и	O
50	СНИЛС	O
50	706-648-900	B-SNILS
50	69	I-SNILS
50	для	O
50	проверки	O
50	договора.	O

51	Клиент	O
51	Власович	B-NAME
51	Венедикт	B-FAMILY
51	идентифицирован	O
51	по	O
51	паспорту	O
51	7815	B-PASSPORT
51	348053	I-PASSPORT
51	и	O
51	ИНН	O
51	027500030566;	B-INN
51	связь	O
51	поддерживается	O
51	по	O
51	телефону	O
51	+7-971-367-82-34.	B-PHONE

52	Представитель	O
52	Маслова	B-FAMILY
52	Маргарита	B-NAME
52	предоставил	O
52	свидетельство	O
52	о	O
52	браке	O
52	40-603736	B-MARRIAGE
52	и	O
52	СНИЛС	O
52	865-240-622	B-SNILS
52	14	I-SNILS
52	для	O
52	проверки	O
52	договора.	O

53	В	O
53	журнале	O
53	регистраций	O
53	брак	O
53	подтверждён	O
53	свидетельством	O
53	92-807900;	B-MARRIAGE
53	контактные	O
53	данные	O
53	Анастасия	B-NAME
53	Дмитриева	B-FAMILY
53	и	O
53	паспорт	O
53	7100	B-PASSPORT
53	726301.	I-PASSPORT

54	Собственник	O
54	Виктория	B-FAMILY
54	Эдуардовна	B-NAME
54	сообщил	O
54	кадастровый	O
54	номер	O
54	26:34:403442:9881	B-CADASTRAL
54	и	O
54	СНИЛС	O
54	710-508-054	B-SNILS
54	76	I-SNILS
54	для	O
54	сверки	O
54	в	O
54	Росреестре.	O

55	Собственник	O
55	Феврония	B-FAMILY
55	Антоновна	B-NAME
55	сообщил	O
55	кадастровый	O
55	номер	O
55	42:85:323039:5365	B-CADASTRAL
55	и	O
55	СНИЛС	O
55	133-892-608	B-SNILS
55	60	I-SNILS
55	для	O
55	сверки	O
55	в	O
55	Росреестре.	O

56	Агент	O
56	Евпраксия	B-NAME
56	Кононова	B-FAMILY
56	сообщил	O
56	о	O
56	семейном	O
56	статусе	O
56	по	O
56	свидетельству	O
56	69-724508,	B-MARRIAGE
56	предоставил	O
56	карту	O
56	6299	B-CARD
56	9466	I-CARD
56	4509	I-CARD
56	9990	I-CARD
56	и	O
56	кадастровый	O
56	номер	O
56	71:44:602992:3734.	B-CADASTRAL

57	Анкета	O
57	офиса:	O
57	Витальевич	B-NAME
57	Филимон,	B-FAMILY
57	ИНН	O
57	352118968442,	B-INN
57	номер	O
57	карты	O
57	5759	B-CARD
57	5828	I-CARD
57	1902	I-CARD
57	2179,	I-CARD
57	контактный	O
57	телефон	O
57	+7-947-548-31-81,	B-PHONE
57	сайт	O
57	https://service.service.org/cabinet.	B-URL

58	В	O
58	журнале	O
58	регистраций	O
58	брак	O
58	подтверждён	O
58	свидетельством	O
58	03-873732;	B-MARRIAGE
58	контактные	O
58	данные	O
58	Елизавета	B-NAME
58	Русакова	B-FAMILY
58	и	O
58	паспорт	O
58	9664	B-PASSPORT
58	666700.	I-PASSPORT

59	Представитель	O
59	Светлана	B-FAMILY
59	Евгеньевна	B-NAME
59	предоставил	O
59	свидетельство	O
59	о	O
59	браке	O
59	55-144315	B-MARRIAGE
59	и	O
59	СНИЛС	O
59	515-880-705	B-SNILS
59	24	I-SNILS
59	для	O
59	проверки	O
59	договора.	O

60	В	O
60	обращении	O
60	указаны	O
60	паспорт	O
60	9765	B-PASSPORT
60	936345,	I-PASSPORT
60	кадастровый	O
60	номер	O
60	12:84:450551:6322,	B-CADASTRAL
60	телефон	O
60	+7-910-322-98-54	B-PHONE
60	и	O
60	URL	O
60	https://lk.shop.com/cabinet	B-URL
60	владельца	O
60	Феофанович	B-NAME
60	Леонтий.	B-FAMILY

61	Анкета	O
61	офиса:	O
61	Руслановна	B-NAME
61	Лора,	B-FAMILY
61	ИНН	O
61	792551164369,	B-INN
61	номер	O
61	карты	O
61	6605	B-CARD
61	3428	I-CARD
61	1644	I-CARD
61	1610,	I-CARD
61	контактный	O
61	телефон	O
61	+7-969-708-63-93,	B-PHONE
61	сайт	O
61	https://www.service.org/cabinet.	B-URL

62	Агент	O
62	Артемовна	B-NAME
62	Евфросиния	B-FAMILY
62	сообщил	O
62	о	O
62	семейном	O
62	статусе	O
62	по	O
62	свидетельству	O
62	97-791300,	B-MARRIAGE
62	предоставил	O
62	карту	O
62	4718	B-CARD
62	9395	I-CARD
62	3096	I-CARD
62	9067	I-CARD
62	и	O
62	кадастровый	O
62	номер	O
62	78:81:825672:59.	B-CADASTRAL

63	Собственник	O
63	Никита	B-FAMILY
63	Димитриевич	B-NAME
63	сообщил	O
63	кадастровый	O
63	номер	O
63	66:29:867870:3835	B-CADASTRAL
63	и	O
63	СНИЛС	O
63	872-717-430	B-SNILS
63	82	I-SNILS
63	для	O
63	сверки	O
63	в	O
63	Росреестре.	O

64	Собственник	O
64	Виктория	B-FAMILY
64	Богдановна	B-NAME
64	сообщил	O
64	кадастровый	O
64	номер	O
64	91:35:204548:9258	B-CADASTRAL
64	и	O
64	СНИЛС	O
64	386-028-262	B-SNILS
64	44	I-SNILS
64	для	O
64	сверки	O
64	в	O
64	Росреестре.	O

65	В	O
65	обращении	O
65	указаны	O
65	паспорт	O
65	3614	B-PASSPORT
65	383873,	I-PASSPORT
65	кадастровый	O
65	номер	O
65	49:68:552587:1626,	B-CADASTRAL
65	телефон	O
65	+7-973-516-36-33	B-PHONE
65	и	O
65	URL	O
65	https://secure.company.ru/cabinet	B-URL
65	владельца	O
65	Тарасович	B-NAME
65	Харлампий.	B-FAMILY

66	В	O
66	журнале	O
66	регистраций	O
66	брак	O
66	подтверждён	O
66	свидетельством	O
66	12-298712;	B-MARRIAGE
66	контактные	O
66	данные	O
66	Фролович	B-NAME
66	Любомир	B-FAMILY
66	и	O
66	паспорт	O
66	4524	B-PASSPORT
66	152701.	I-PASSPORT

67	Сотрудник	O
67	Синклитикия	B-NAME
67	Авдеева	B-FAMILY
67	проводит	O
67	оплату	O
67	по	O
67	карте	O
67	7074	B-CARD
67	4360	I-CARD
67	2344	I-CARD
67	2252	I-CARD
67	через	O
67	кабинет	O
67	https://www.university.ru/cabinet	B-URL
67	и	O
67	подтверждает	O
67	заявку	O
67	звонком	O
67	на	O
67	номер	O
67	+7-972-271-80-18.	B-PHONE

68	Агент	O
68	Фадеевич	B-NAME
68	Мокей	B-FAMILY
68	сообщил	O
68	о	O
68	семейном	O
68	статусе	O
68	по	O
68	свидетельству	O
68	12-279022,	B-MARRIAGE
68	предоставил	O
68	карту	O
68	0245	B-CARD
68	5985	I-CARD
68	1602	I-CARD
68	1191	I-CARD
68	и	O
68	кадастровый	O
68	номер	O
68	56:70:524257:4679.	B-CADASTRAL

69	Собственник	O
69	Синклитикия	B-FAMILY
69	Борисовна	B-NAME
69	сообщил	O
69	кадастровый	O
69	номер	O
69	17:26:923575:5342	B-CADASTRAL
69	и	O
69	СНИЛС	O
69	884-474-083	B-SNILS
69	56	I-SNILS
69	для	O
69	сверки	O
69	в	O
69	Росреестре.	O

70	В	O
70	регистрационной	O
70	форме	O
70	указано:	O
70	Олимпиада	B-FAMILY
70	Леонидовна,	B-NAME
70	паспорт	O
70	5564	B-PASSPORT
70	666579,	I-PASSPORT
70	телефон	O
70	+7-925-861-72-97,	B-PHONE
70	URL	O
70	личного	O
70	кабинета	O
70	https://service.university.ru/cabinet,	B-URL
70	СНИЛС	O
70	654-622-021	B-SNILS
70	21.	I-SNILS

71	В	O
71	регистрационной	O
71	форме	O
71	указано:	O
71	Ия	B-FAMILY
71	Егоровна,	B-NAME
71	паспорт	O
71	2474	B-PASSPORT
71	227211,	I-PASSPORT
71	телефон	O
71	+7-901-654-53-48,	B-PHONE
71	URL	O
71	личного	O
71	кабинета	O
71	https://portal.university.ru/cabinet,	B-URL
71	СНИЛС	O
71	737-989-790	B-SNILS
71	49.	I-SNILS

72	Сотрудник	O
72	Рубеновна	B-NAME
72	Нинель	B-FAMILY
72	проводит	O
72	оплату	O
72	по	O
72	карте	O
72	6999	B-CARD
72	4494	I-CARD
72	6672	I-CARD
72	0108	I-CARD
72	через	O
72	кабинет	O
72	https://portal.shop.org/cabinet	B-URL
72	и	O
72	подтверждает	O
72	заявку	O
72	звонком	O
72	на	O
72	номер	O
72	+7-952-130-67-51.	B-PHONE

73	Представитель	O
73	Ратибор	B-FAMILY
73	Эдгардович	B-NAME
73	предоставил	O
73	свидетельство	O
73	о	O
73	браке	O
73	54-172816	B-MARRIAGE
73	и	O
73	СНИЛС	O
73	581-745-273	B-SNILS
73	45	I-SNILS
73	для	O
73	проверки	O
73	договора.	O

74	В	O
74	журнале	O
74	регистраций	O
74	брак	O
74	подтверждён	O
74	свидетельством	O
74	49-860643;	B-MARRIAGE
74	контактные	O
74	данные	O
74	Егоровна	B-NAME
74	Татьяна	B-FAMILY
74	и	O
74	паспорт	O
74	1293	B-PASSPORT
74	400799.	I-PASSPORT

75	Анкета	O
75	офиса:	O
75	Куликова	B-NAME
75	тов.,	B-FAMILY
75	ИНН	O
75	346019153057,	B-INN
75	номер	O
75	карты	O
75	2512	B-CARD
75	7267	I-CARD
75	0866	I-CARD
75	6562,	I-CARD
75	контактный	O
75	телефон	O
75	+7-962-519-78-31,	B-PHONE
75	сайт	O
75	https://portal.shop.ru/cabinet.	B-URL

76	Сотрудник	O
76	Любосмысл	B-NAME
76	Гордеев	B-FAMILY
76	проводит	O
76	оплату	O
76	по	O
76	карте	O
76	6682	B-CARD
76	1215	I-CARD
76	6495	I-CARD
76	2549	I-CARD
76	через	O
76	кабинет	O
76	https://portal.company.com/cabinet	B-URL
76	и	O
